window_10min,SVM_Z_CURRENT_mean,SVM_Z_CURRENT_std,SVM_Z_CURRENT_min,SVM_Z_CURRENT_max,SVM_Z_CURRENT_median,SVM_Z_CURRENT_range,SVM_Z_CURRENT_cv,SVM_Z_CURRENT_skew,SVM_Z_CURRENT_kurt,SVM_Z_CURRENT_q25,SVM_Z_CURRENT_q75,SVM_Z_CURRENT_iqr,SVM_Z_EFFECTIVE_LOAD_RATIO_mean,SVM_Z_EFFECTIVE_LOAD_RATIO_std,SVM_Z_EFFECTIVE_LOAD_RATIO_min,SVM_Z_EFFECTIVE_LOAD_RATIO_max,SVM_Z_EFFECTIVE_LOAD_RATIO_median,SVM_Z_EFFECTIVE_LOAD_RATIO_range,SVM_Z_EFFECTIVE_LOAD_RATIO_cv,SVM_Z_EFFECTIVE_LOAD_RATIO_skew,SVM_Z_EFFECTIVE_LOAD_RATIO_kurt,SVM_Z_EFFECTIVE_LOAD_RATIO_q25,SVM_Z_EFFECTIVE_LOAD_RATIO_q75,SVM_Z_EFFECTIVE_LOAD_RATIO_iqr,SVM_Z_PEAK_LOAD_RATIO_mean,SVM_Z_PEAK_LOAD_RATIO_std,SVM_Z_PEAK_LOAD_RATIO_min,SVM_Z_PEAK_LOAD_RATIO_max,SVM_Z_PEAK_LOAD_RATIO_median,SVM_Z_PEAK_LOAD_RATIO_range,SVM_Z_PEAK_LOAD_RATIO_cv,SVM_Z_PEAK_LOAD_RATIO_skew,SVM_Z_PEAK_LOAD_RATIO_kurt,SVM_Z_PEAK_LOAD_RATIO_q25,SVM_Z_PEAK_LOAD_RATIO_q75,SVM_Z_PEAK_LOAD_RATIO_iqr,SVM_Z_POSITION_mean,SVM_Z_POSITION_std,SVM_Z_POSITION_min,SVM_Z_POSITION_max,SVM_Z_POSITION_median,SVM_Z_POSITION_range,SVM_Z_POSITION_cv,SVM_Z_POSITION_skew,SVM_Z_POSITION_kurt,SVM_Z_POSITION_q25,SVM_Z_POSITION_q75,SVM_Z_POSITION_iqr,n_samples,n_runs,SVM_Z_CURRENT_mean_diff,SVM_Z_CURRENT_mean_pct_change,SVM_Z_CURRENT_mean_ma3,SVM_Z_CURRENT_mean_ma_dev,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_diff,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_pct_change,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma3,SVM_Z_EFFECTIVE_LOAD_RATIO_mean_ma_dev,SVM_Z_PEAK_LOAD_RATIO_mean_diff,SVM_Z_PEAK_LOAD_RATIO_mean_pct_change,SVM_Z_PEAK_LOAD_RATIO_mean_ma3,SVM_Z_PEAK_LOAD_RATIO_mean_ma_dev,SVM_Z_POSITION_mean_diff,SVM_Z_POSITION_mean_pct_change,SVM_Z_POSITION_mean_ma3,SVM_Z_POSITION_mean_ma_dev,anomaly_ensemble,anomaly_if,anomaly_score
1146,14.147315436241609,37.2294476764511,-76.5,107.3,2.6,183.8,2.6315556364198462,0.039752096012780645,0.24998690293411263,2.3,34.55,32.25,35.86409395973154,9.752568427979229,2.0,44.0,38.0,42.0,0.2719312647052922,-2.6472666237509226,6.071915207911488,36.0,41.0,5.0,99.11744966442953,30.818137694608488,2.0,111.0,110.0,109.0,0.31092545055331716,-2.7122311598057176,5.582747839472889,109.0,110.0,1.0,1.4211409395973154,0.6341720257579213,1.0,3.0,1.0,2.0,0.44624147267027287,1.2277165038285998,0.3516916291335326,1.0,2.0,1.0,600.0,2.0,0.8241610738255023,0.06185930534216544,13.896176666442207,0.2511387697994021,-3.6191275167785264,-0.09166241713411527,38.133609047309086,-2.2695150875775454,-7.308724832214764,-0.0686741289610594,104.47552243496216,-5.35807277053263,-0.1023489932885906,-0.06718061674008813,1.5094143042056671,-0.08827336460835178,0,0,-0.15741353531451907
1147,15.055369127516778,37.568929430035375,-76.9,108.2,2.7,185.10000000000002,2.4953841458042,0.14189874024010993,0.36317746857412114,2.4,24.125,21.725,39.05536912751678,4.2082697334213455,10.0,45.0,40.0,35.0,0.107751375225292,-3.2072235334488437,16.553582126012497,37.0,42.0,5.0,104.89429530201342,19.00200522828692,2.0,111.0,109.0,109.0,0.18115384801028528,-4.693153582134595,21.579818580681135,109.0,110.0,1.0,1.5251677852348993,0.6818443638446263,1.0,3.0,1.0,2.0,0.4470618711236494,0.9278310696766745,-0.36274163599143616,1.0,2.0,1.0,600.0,2.0,0.9080536912751693,0.06418558314950551,14.175279642058166,0.8800894854586119,3.1912751677852356,0.08898245614035094,38.134228187919476,0.9211409395973007,5.7768456375838895,0.05828283170261028,103.47930648769574,1.414988814317681,0.10402684563758391,0.0731995277449824,1.4899328859060403,0.035234899328858926,0,0,-0.16195928323175984
1148,2.92248322147651,4.906178359187014,-71.5,70.9,2.8,142.4,1.6787704111123323,2.2012436782540368,194.22518217355224,2.8,2.8,0.0,3.8221476510067114,3.9804454062257966,3.0,37.0,3.0,34.0,1.0414159183979697,5.774749920902508,34.52984112771002,3.0,3.0,0.0,5.798657718120805,17.067529687210826,2.0,110.0,3.0,108.0,2.943358707632423,5.887005493896278,32.75409138318693,3.0,3.0,0.0,1.0067114093959733,0.10019438554538368,1.0,3.0,1.0,2.0,0.09952642297508112,16.52170657106783,293.22721373563917,1.0,1.0,0.0,600.0,2.0,-12.132885906040269,-0.8058843196255433,10.708389261744967,-7.785906040268458,-35.23322147651007,-0.9021351548739098,26.247203579418358,-22.425055928411645,-99.09563758389261,-0.9447190364220932,69.93680089485457,-64.13814317673376,-0.518456375838926,-0.33993399339933983,1.3176733780760628,-0.3109619686800895,1,1,0.15377274045396772
1156,3.5568791946308727,6.278508332626511,-36.1,76.5,2.8,112.6,1.7651733413110997,9.320639116310035,103.66467828160411,2.8,3.5,0.7000000000000002,4.008389261744966,5.690469410078941,3.0,42.0,3.0,39.0,1.4196399198020295,5.596333858866735,29.85535825102715,3.0,3.0,0.0,6.283557046979865,18.138824086994312,3.0,108.0,3.0,105.0,2.8867127251932203,5.352397543386128,26.71059025439159,3.0,3.0,0.0,1.0218120805369129,0.17735897677797793,1.0,3.0,1.0,2.0,0.17357298876793897,8.975395408471257,86.0654235527622,1.0,1.0,0.0,600.0,2.0,0.6343959731543625,0.21707429096337116,7.178243847874722,-3.621364653243849,0.18624161073825496,0.048726953467954415,15.628635346756164,-11.620246085011198,0.4848993288590604,0.08362268518518512,38.992170022371354,-32.70861297539149,0.015100671140939603,0.014999999999999902,1.184563758389262,-0.16275167785234923,1,1,0.1538545886245164
1157,11.823657718120806,33.4328836369118,-77.0,104.4,2.5,181.4,2.827626140231794,0.3435525775635793,1.1226251518987214,2.3,11.725,9.425,36.04865771812081,7.8107434013009,7.0,45.0,38.0,38.0,0.2166722395706463,-1.9691982213980335,3.306407362485835,36.0,41.0,5.0,98.75671140939598,27.534110949977144,2.0,109.0,107.0,107.0,0.27880749122795795,-3.0889272721255927,7.892097355211032,107.0,108.0,1.0,1.5067114093959733,0.7135815151476131,1.0,3.0,1.0,2.0,0.4736019855545405,1.045761238389778,-0.2982849830314902,1.0,2.0,1.0,600.0,2.0,8.266778523489933,2.324166234256333,6.101006711409397,5.722651006711409,32.04026845637584,7.993302637086648,14.626398210290843,21.422259507829963,92.47315436241611,14.716688918558079,36.94630872483221,61.81040268456377,0.4848993288590604,0.4745484400656814,1.1784116331096202,0.3282997762863531,1,0,-0.020660465295591623
1158,6.542617449664429,21.993858482598476,-75.8,105.1,2.6,180.89999999999998,3.3616299060441843,1.2896271896781393,7.112441272072294,2.5,2.7,0.20000000000000018,18.835570469798657,17.261015769308102,2.0,44.0,11.0,42.0,0.9164052555235729,0.23022904148727372,-1.7934399652661344,2.0,38.0,36.0,51.964765100671144,52.205609345851144,2.0,110.0,2.0,108.0,1.00463476058659,0.09950917749320913,-1.9737717457145139,2.0,108.0,106.0,1.2516778523489933,0.5624799860456676,1.0,3.0,1.0,2.0,0.44938079314104273,2.1396149266807547,3.3940218736380325,1.0,1.0,0.0,600.0,2.0,-5.281040268456377,-0.44665030013197304,7.307718120805371,-0.7651006711409423,-17.21308724832215,-0.47749592739120317,19.63087248322149,-0.7953020134228339,-46.79194630872483,-0.47381029239368655,52.33501118568231,-0.37024608501116774,-0.25503355704697994,-0.16926503340757237,1.26006711409396,-0.008389261744966792,1,0,-0.04958739019926678
1159,7.202348993288592,23.074303679012207,-74.2,107.3,2.5,181.5,3.203719189463559,1.3326309787149067,6.117007275646406,2.4,2.7,0.30000000000000027,21.100671140939596,17.690711598455763,2.0,45.0,23.0,43.0,0.8383956832601491,-0.004244053046533352,-1.8644783186669254,2.0,39.0,37.0,59.25167785234899,51.76716210891159,2.0,109.0,106.0,107.0,0.873682636260727,-0.18228776863674423,-1.9408860035806481,2.0,107.0,105.0,1.3171140939597314,0.6365155093816485,1.0,3.0,1.0,2.0,0.4832652784604618,1.8045303865645148,1.8263824707568652,1.0,1.0,0.0,600.0,2.0,0.6597315436241624,0.10083602605529074,8.522874720357944,-1.3205257270693522,2.2651006711409387,0.12025654730090851,25.328299776286368,-4.227628635346772,7.286912751677846,0.14022795518388165,69.9910514541387,-10.739373601789708,0.06543624161073813,0.052278820375335044,1.358501118568233,-0.04138702460850152,0,0,-0.07071516354816398
1160,7.465436241610739,26.668961847583436,-77.4,104.9,2.5,182.3,3.5723246417853476,0.5325603910217109,3.76876089811174,2.4,2.6,0.20000000000000018,20.380872483221477,17.322377907791726,2.0,45.0,20.0,43.0,0.8499330890791034,0.044971385177282865,-1.837189498265452,2.0,38.0,36.0,54.26845637583892,52.38347688332962,2.0,109.0,50.0,107.0,0.9652656512015971,0.016443669568048293,-1.9829832456344942,2.0,108.0,106.0,1.2516778523489933,0.553443494033934,1.0,3.0,1.0,2.0,0.44216129013971134,2.1124846841225,3.352555629942893,1.0,1.0,0.0,600.0,2.0,0.26308724832214736,0.03652797838140054,7.070134228187921,0.39530201342281757,-0.719798657718119,-0.034112595419847236,20.105704697986592,0.27516778523488483,-4.983221476510067,-0.08410262218949993,55.16163310961968,-0.8931767337807557,-0.06543624161073813,-0.04968152866242026,1.2734899328859062,-0.02181208053691286,0,0,-0.055387241687506916
1161,5.078355704697986,20.378220817291766,-76.5,105.3,2.5,181.8,4.012759641558758,1.0578547164056327,8.297980256391185,2.4,2.5,0.10000000000000009,12.424496644295303,15.766020388984378,2.0,44.0,2.0,42.0,1.268946408080309,0.9839778843979435,-0.8888770102289612,2.0,29.25,27.25,31.25,47.05176391374672,1.0,109.0,2.0,108.0,1.505656445239895,0.9895283184368937,-1.0099121096859103,2.0,105.0,103.0,1.1275167785234899,0.40232251127590724,1.0,3.0,1.0,2.0,0.3568217510720844,3.3042083600430314,10.57076667192755,1.0,1.0,0.0,600.0,2.0,-2.3870805369127526,-0.31975097765990934,6.582046979865773,-1.5036912751677862,-7.956375838926174,-0.39038445706758873,17.968680089485474,-5.544183445190171,-23.018456375838923,-0.42415904031659657,48.25671140939596,-17.00671140939596,-0.12416107382550345,-0.09919571045576414,1.2321029082774049,-0.10458612975391501,1,0,-0.008995308986903261
1162,8.786912751677852,28.975654745525095,-74.2,104.8,2.4,179.0,3.297592176500469,0.5546347589313032,2.4776502720113838,2.3,6.8,4.5,24.5,16.686078331472427,2.0,44.0,35.0,42.0,0.681064421692752,-0.37851032329303763,-1.6715312334297576,3.0,39.0,36.0,68.39429530201342,50.412255756184294,2.0,109.0,107.0,107.0,0.737082757174051,-0.5429672927059563,-1.682436449036603,2.0,108.0,106.0,1.3036912751677852,0.5855857933176949,1.0,3.0,1.0,2.0,0.44917520311112763,1.779379320349307,2.0250531596929395,1.0,1.0,0.0,600.0,2.0,3.708557046979865,0.7302672878052003,7.1102348993288595,1.676677852348992,12.075503355704697,0.9719108710330857,19.101789709172277,5.398210290827723,37.14429530201342,1.1886174496644295,51.30425055928411,17.09004474272931,0.1761744966442953,0.15625,1.227628635346756,0.07606263982102912,0,0,-0.04798744521693882
1163,12.188590604026846,33.4288549040367,-77.7,104.7,2.5,182.4,2.742634976433824,0.2615342237978712,1.1504811791933962,2.3,11.8,9.5,34.741610738255034,11.286059524299692,2.0,45.0,39.0,43.0,0.3248571175737765,-1.8711942510409019,2.1356408457211353,36.0,41.0,5.0,96.29530201342281,31.355967275371697,2.0,109.0,108.0,107.0,0.32562302230487755,-2.5648229419598887,4.791775750436853,107.0,108.0,1.0,1.516778523489933,0.7227773402914791,1.0,3.0,1.0,2.0,0.47652134382048844,1.023955302633035,-0.37028802579985864,1.0,2.0,1.0,600.0,2.0,3.4016778523489943,0.3871300362803134,8.684619686800895,3.503970917225951,10.241610738255034,0.4180249280920423,23.888702460850126,10.852908277404907,27.901006711409394,0.4079434781542084,65.3131991051454,30.98210290827741,0.21308724832214776,0.1634491634491635,1.3159955257270695,0.20078299776286346,0,0,-0.129869403989056
1164,13.428020134228188,35.13217018090061,-75.4,105.9,2.5,181.3,2.616332849497915,0.3360243903198229,0.672781082579927,2.3,12.225,9.925,38.66610738255034,4.4348799627777895,8.0,45.0,39.0,37.0,0.11469683045413592,-3.733321283727068,19.662561401159543,37.0,41.0,4.0,104.63255033557047,14.118140694798814,2.0,109.0,108.0,107.0,0.13493067548788656,-5.853569089146024,37.10471845960849,107.0,108.0,1.0,1.5620805369127517,0.7202975810507838,1.0,3.0,1.0,2.0,0.46111424093046954,0.8759635058891221,-0.5810676679915887,1.0,2.0,1.0,600.0,2.0,1.2394295302013418,0.10168768239634374,11.467841163310965,1.960178970917223,3.924496644295303,0.11296242634985032,32.63590604026847,6.030201342281863,8.337248322147659,0.08658001115138014,89.77404921700223,14.858501118568242,0.04530201342281881,0.02986725663716805,1.4608501118568233,0.10123042505592839,0,0,-0.17393736893504247
1165,13.647068676716916,34.244044879095654,-75.5,104.7,2.5,180.2,2.509260097556259,0.33029527552217647,0.7106303008993016,2.4,12.5,10.1,35.323283082077054,11.07574640061806,2.0,44.0,39.0,42.0,0.3135537083255397,-2.311953459412093,3.9768941797400075,36.0,41.0,5.0,94.01675041876047,34.7480826687466,2.0,110.0,108.0,108.0,0.36959459366522446,-2.1995731527859537,2.960276187888132,107.0,109.0,2.0,1.4974874371859297,0.6990480477622164,1.0,3.0,1.0,2.0,0.46681396478080894,1.056019844580359,-0.22375885149044272,1.0,2.0,1.0,600.0,2.0,0.21904854248872851,0.016312795207267472,13.087893138323984,0.5591755383929318,-3.342824300473282,-0.08645360308449013,36.24366706762749,-0.920383985550437,-10.615799916810005,-0.10145791039942853,98.31486758925125,-4.298117170490784,-0.06459309972682203,-0.041350684680113825,1.5254488325295383,-0.02796139534360864,0,0,-0.18847985069852524
1166,7.968456375838928,25.620929173838853,-77.5,103.8,2.6,181.3,3.2152938995215936,0.7566274606218415,4.235297735206381,2.5,2.7,0.20000000000000018,21.822147651006713,18.07440958278853,2.0,44.0,32.0,42.0,0.8282598886161743,-0.07963737138544054,-1.9073909174226888,2.0,39.0,37.0,59.02013422818792,52.44364335537067,2.0,110.0,106.0,108.0,0.8885720786843563,-0.15768008120368143,-1.9601246514707613,2.0,108.0,106.0,1.2885906040268456,0.5889206993275421,1.0,3.0,1.0,2.0,0.4570270010406447,1.9024459274453818,2.403246344569925,1.0,1.0,0.0,600.0,2.0,-5.6786123008779885,-0.41610491127418403,11.681181728928012,-3.712725353089084,-13.501135431070342,-0.38221632456131416,31.93717937187805,-10.115031720871336,-34.996616190572546,-0.3722380962402332,85.88981166083961,-26.86967743265169,-0.20889683315908414,-0.13949822080086494,1.4493861927085092,-0.16079558868166366,0,0,-0.08388702501002515
1167,10.364765100671141,35.11945377887079,-77.4,106.0,2.6,183.4,3.388350188138536,0.11928008036844615,0.9762875034689014,2.4,12.1,9.7,37.899328859060404,5.905695830830758,5.0,45.0,39.0,40.0,0.15582586838919477,-3.214388727672744,12.667104241586694,37.0,41.0,4.0,102.97147651006712,21.174128620991016,2.0,110.0,108.0,108.0,0.2056310090777508,-4.182574893140399,16.372586392749856,108.0,109.0,1.0,1.5419463087248322,0.714732531839978,1.0,3.0,1.0,2.0,0.46352621216172674,0.9304138399274413,-0.4830527212377427,1.0,2.0,1.0,600.0,2.0,2.3963087248322132,0.30072433251916086,10.660096717742329,-0.29533161707118794,16.07718120805369,0.7367368906658465,31.68158653071474,6.217742328345665,43.9513422818792,0.7446838753695701,85.33612038567183,17.635356124395287,0.25335570469798663,0.19661458333333348,1.442674783312536,0.09927152541229622,0,0,-0.152672370319553
1168,13.505872483221477,37.480046667915055,-76.7,107.0,2.6,183.7,2.775092591350689,0.2644395827504519,0.4666083635866136,2.4,12.6,10.2,38.96979865771812,3.1112310449170018,24.0,44.0,39.0,20.0,0.07983698022778493,-1.0284961080792556,2.2778630789408805,37.0,41.0,4.0,105.44463087248322,14.217705426495808,2.0,110.0,108.0,108.0,0.13483574563117992,-6.2048510527480785,40.13538064632221,107.0,109.0,2.0,1.5604026845637584,0.736589350443012,1.0,3.0,1.0,2.0,0.4720508095312206,0.9022679509726498,-0.6073313895224346,1.0,2.0,1.0,600.0,2.0,3.141107382550336,0.3030563020040795,10.613031319910517,2.89284116331096,1.0704697986577187,0.02824508588631125,32.89709172259509,6.07270693512303,2.4731543624160963,0.024017858597708885,89.14541387024609,16.29921700223713,0.01845637583892623,0.01196953210010876,1.4636465324384789,0.09675615212527955,0,0,-0.18018421687321967
1169,14.11979865771812,36.526184607431965,-76.7,108.9,2.6,185.60000000000002,2.586877156882555,0.30274759636794185,0.6432548395633142,2.375,14.8,12.425,38.67785234899329,4.071245272508013,11.0,45.0,39.0,34.0,0.10526037577714625,-2.9438225415584203,14.439172846445569,37.0,41.0,4.0,103.81040268456375,19.677038425080905,2.0,110.0,109.0,108.0,0.18954784796347593,-4.44128830753156,19.2286667797464,108.0,109.0,1.0,1.558724832214765,0.7205794014092173,1.0,3.0,1.0,2.0,0.462287753756613,0.8865669956522432,-0.56766406224021,1.0,2.0,1.0,600.0,2.0,0.6139261744966422,0.04545623951798228,12.663478747203582,1.4563199105145372,-0.29194630872483174,-0.007491604236631311,38.515659955257284,0.16219239373600658,-1.6342281879194616,-0.015498448563927125,104.0755033557047,-0.26510067114094227,-0.001677852348993314,-0.0010752688172043223,1.5536912751677854,0.00503355704697972,0,0,-0.18947163380249626
1170,11.40520134228188,31.8382053112041,-76.6,107.7,2.55,184.3,2.791551359393548,0.5502482941232785,1.5170566749852448,2.4,9.05,6.65,31.746644295302012,14.286077331690565,2.0,45.0,38.0,43.0,0.45000275300922665,-1.3557778053794107,0.10747574629675904,34.0,41.0,7.0,86.61409395973155,41.66866588928469,2.0,110.0,108.0,108.0,0.4810841282789058,-1.501070782040759,0.3164813992169955,106.0,109.0,3.0,1.4446308724832215,0.6700969687660806,1.0,3.0,1.0,2.0,0.46385341856513823,1.2087925318837769,0.17465508130403373,1.0,2.0,1.0,600.0,2.0,-2.71459731543624,-0.19225467595123213,13.010290827740493,-1.6050894854586133,-6.931208053691279,-0.17920353982300896,36.46476510067115,-4.718120805369139,-17.196308724832207,-0.1656511127992112,98.62304250559282,-12.008948545861273,-0.11409395973154357,-0.07319698600645852,1.5212527964205818,-0.07662192393736023,0,0,-0.14797672871980144
1171,14.100671140939598,35.487951316248775,-78.4,104.4,2.5,182.8,2.516756185683516,0.19518670640692,0.5473930007427978,2.3,13.4,11.100000000000001,36.11409395973154,9.385868298432836,2.0,45.0,38.0,43.0,0.25989488505231234,-2.7135052128081765,6.603544222535657,36.0,41.0,5.0,99.13758389261746,27.597671260933655,2.0,110.0,108.0,108.0,0.27837748487825303,-3.0961088383951494,7.83303765289833,107.0,108.0,1.0,1.5083892617449663,0.6944655809891616,1.0,3.0,1.0,2.0,0.46040209818636296,1.0096040436789258,-0.28303562835316143,1.0,2.0,1.0,600.0,2.0,2.6954697986577187,0.23633688856197144,13.208557046979868,0.8921140939597301,4.367449664429529,0.1375720099360498,35.51286353467563,0.6012304250559097,12.523489932885909,0.1445895160977877,96.52069351230425,2.616890380313208,0.06375838926174482,0.04413472706155619,1.5039149888143177,0.004474272930648615,0,0,-0.18237887045254503
1172,14.860906040268457,34.86109384473845,-76.5,106.1,2.6,182.6,2.345825601095631,0.5666924224810207,0.9282935977330218,2.3,12.6,10.3,38.90604026845637,2.5741893576028736,30.0,44.0,39.0,14.0,0.06616425983833503,-0.21123796611897713,-0.15142577551500125,37.0,41.0,4.0,105.51342281879195,12.992104429549462,2.0,110.0,108.0,108.0,0.12313224310675634,-6.342962085831819,44.759530171883384,108.0,109.0,1.0,1.5721476510067114,0.7309458026405475,1.0,3.0,1.0,2.0,0.46493457670626076,0.8602259682727189,-0.6429368266924689,1.0,2.0,1.0,600.0,2.0,0.760234899328859,0.05391480247501179,13.45559284116331,1.4053131991051462,2.7919463087248317,0.07730905036238611,35.588926174496656,3.3171140939597166,6.375838926174495,0.06431303523677356,97.08836689038031,8.425055928411638,0.06375838926174504,0.04226918798665191,1.5083892617449666,0.06375838926174482,0,0,-0.20061245373288977
1173,13.560906040268456,32.96184754323438,-76.8,107.7,2.5,184.5,2.430652306369188,0.5439364216696241,1.2407849415374184,2.3,12.2,9.899999999999999,34.42617449664429,10.70833741599871,2.0,44.0,38.0,42.0,0.31105220294060004,-2.0793565668564793,3.1592637405458923,36.0,40.0,4.0,95.38255033557047,32.71097722679523,2.0,110.0,108.0,108.0,0.342945089135413,-2.398830230665706,3.9610532093419897,107.0,109.0,2.0,1.4597315436241611,0.6933459939350978,1.0,3.0,1.0,2.0,0.47498185331645776,1.1889418032159662,0.0407360200935476,1.0,2.0,1.0,600.0,2.0,-1.3000000000000007,-0.08747784263472247,14.174161073825504,-0.6132550335570475,-4.479865771812079,-0.11514576505088836,36.48210290827742,-2.0559284116331256,-10.13087248322148,-0.09601501129027135,100.01118568232663,-4.628635346756155,-0.11241610738255026,-0.07150480256136604,1.5134228187919465,-0.05369127516778538,0,0,-0.1866917710445496
1174,10.464261744966445,33.12511877321767,-74.8,105.3,2.5,180.1,3.1655476115313754,0.34648004789349013,1.4237867166227227,2.3,11.925,9.625,38.941275167785236,2.710373669817095,28.0,45.0,39.0,17.0,0.06960156435912743,-0.391049229129985,0.168592658452817,37.0,41.0,4.0,105.5251677852349,12.387485042819893,2.0,109.0,108.0,107.0,0.11738891586536906,-6.20950122169889,41.90074745069,108.0,108.0,0.0,1.5956375838926173,0.7509642627289272,1.0,3.0,1.0,2.0,0.47063585760929616,0.8160326851258779,-0.7757719080204053,1.0,2.0,1.0,600.0,2.0,-3.0966442953020117,-0.22835084072603085,12.96202460850112,-2.4977628635346747,4.515100671140942,0.13115313383370708,37.42449664429532,1.5167785234899185,10.142617449664428,0.10633619476498724,102.1403803131991,3.3847874720357964,0.1359060402684562,0.09310344827586192,1.5425055928411633,0.05313199105145405,0,0,-0.18107592566874509
1175,13.706375838926176,37.86159393653165,-77.2,107.0,2.5,184.2,2.762334433366735,0.13953692622431219,0.3639459677968029,2.3,21.474999999999998,19.174999999999997,38.81208053691275,2.728915510925872,27.0,44.0,39.0,17.0,0.07031098238422184,-0.5615222366209315,0.58549922060475,37.0,41.0,4.0,106.06208053691275,11.750823537750518,2.0,110.0,108.0,108.0,0.11079193881795374,-6.715355312962408,49.99107054613346,108.0,109.0,1.0,1.528523489932886,0.7083121145004764,1.0,3.0,1.0,2.0,0.4633962900573918,0.9641571798911713,-0.4079460867053779,1.0,2.0,1.0,600.0,2.0,3.2421140939597315,0.3098273125210447,12.577181208053693,1.1291946308724832,-0.12919463087248317,-0.0033176784867938736,37.39317673378078,1.4189038031319754,0.5369127516778462,0.005088006614408558,102.32326621923936,3.7388143176733877,-0.06711409395973145,-0.04206098843322814,1.527964205816555,0.0005592841163308826,0,0,-0.19037076849944795
1176,16.185234899328858,38.4795095547615,-76.1,107.6,2.6,183.7,2.3774452328990976,0.061583485488565216,0.12263167876073355,2.3,46.125,43.825,38.830536912751676,2.709424643003409,27.0,44.0,39.0,17.0,0.0697756162653948,-0.451224550771083,0.2982411233564459,37.0,41.0,4.0,105.72315436241611,12.961826336054969,2.0,110.0,108.0,108.0,0.12260158537856504,-6.25856311369123,42.60450907759196,108.0,109.0,1.0,1.5151006711409396,0.6846014530456052,1.0,3.0,1.0,2.0,0.4518521218329797,0.9678339366148933,-0.3120689297561925,1.0,2.0,1.0,600.0,2.0,2.478859060402682,0.18085444974905118,13.45195749440716,2.7332774049216972,0.018456375838923123,0.0004755317309355078,38.86129753914991,-0.030760626398233626,-0.33892617449663476,-0.0031955452201286594,105.77013422818793,-0.04697986577181723,-0.01342281879194629,-0.008781558726673966,1.5464205816554812,-0.03131991051454164,0,0,-0.18367025525790154
1177,13.63255033557047,36.88546634882866,-76.8,106.1,2.6,182.89999999999998,2.7056908238648467,0.05314053491236439,0.4224874521710671,2.3,14.325,12.024999999999999,38.0755033557047,4.069481074632912,11.0,45.0,39.0,34.0,0.10687924560354363,-2.7876225709639266,13.030708150880287,36.0,41.0,5.0,104.58557046979865,16.862301242814667,2.0,110.0,108.0,108.0,0.1612297104377704,-5.246778045966187,27.831762200593438,108.0,109.0,1.0,1.5335570469798658,0.7104606850315272,1.0,3.0,1.0,2.0,0.4632763329089608,0.9509845524116285,-0.4361603684862878,1.0,2.0,1.0,600.0,2.0,-2.5526845637583886,-0.15771686846906618,14.50805369127517,-0.8755033557047014,-0.7550335570469784,-0.019444324417750458,38.57270693512305,-0.497203579418354,-1.1375838926174566,-0.010760026027201719,105.4569351230425,-0.8713646532438446,0.01845637583892623,0.01218161683277974,1.5257270693512306,0.007829977628635243,0,0,-0.18840792020595626
